name;url
Haunter.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/093.png
Gengar.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/094.png
Mega Gengar.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/094_f2.png
Gigantamax Gengar.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/094_f3.png
Onix.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/095.png
Drowzee.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/096.png
Hypno.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/097.png
Krabby.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/098.png
Kingler.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/099.png
Gigantamax Kingler.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/099_f2.png
Voltorb.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/100.png
Electrode.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/101.png
Exeggcute.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/102.png
Exeggutor.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/103.png
Alolan Exeggutor.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/103_f2.png
Cubone.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/104.png
Marowak.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/105.png
Alolan Marowak.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/105_f2.png
Hitmonlee.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/106.png
Hitmonchan.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/107.png
Lickitung.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/108.png
Koffing.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/109.png
Weezing.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/110.png
Galarian Weezing.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/110_f2.png
Rhyhorn.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/111.png
Rhydon.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/112.png
Chansey.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/113.png
Tangela.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/114.png
Kangaskhan.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/115.png
Mega Kangaskhan.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/115_f2.png
Horsea.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/116.png
